456,74041350908,Edith,Hobbs,05590229379,2,5,2013,445
457,88062304570,Mattie,Wiggins,05412007255,1,7,1936,280
458,75361167733,Lamar,Wade,05991168467,1,0,1930,355
459,30647029229,Dulce,Duke,05237232988,1,3,1938,294
460,87358838408,Wyatt,Weber,05646889328,1,7,1967,430
461,85353127116,Elias,Burch,05407417957,2,2,2011,333
462,77550446156,Irvin,Gonzalez,05734572517,2,7,2008,19
463,26664871666,Mateo,Powell,05982489586,2,7,2015,254
464,26950634671,Moses,Haley,05553413677,1,0,1983,299
465,17037270941,Wayne,Mcknight,05846366081,2,9,2008,232
466,75095996867,Damien,Madden,05458802514,2,6,2003,200
467,39439535376,Sergio,Rivas,05862150029,2,7,2006,453
468,97849253603,Antony,Bradshaw,05442912884,2,10,2002,353
469,51534681711,Donte,Rodgers,05151133167,2,0,2014,466
470,71324032015,Esteban,Murillo,05299842801,2,1,2004,406
471,74841292299,Mike,Ruiz,05729560457,2,9,2005,340
472,25270435945,Malakai,Clarke,05673249494,2,3,2017,18
473,71885721666,Gerald,Lamb,05369870640,2,2,2013,283
474,88462795192,Madelyn,Anthony,05373393477,1,2,1986,483
475,49801503025,Jakobe,Charles,05468408472,1,4,1982,368
476,29175529911,Cruz,Bright,05932407038,1,3,1939,462
477,22115493038,Mckayla,Tran,05300575852,1,4,1924,216
478,39037535760,Cynthia,Carrillo,05194381502,1,1,1977,6
479,60149538560,Tyler,Russo,05626767099,2,9,2010,394
480,70550779057,Kasey,Sosa,05195245780,2,9,2005,438
481,49046445064,Tobias,Callahan,05285970674,2,5,2012,208
482,13410836098,Adison,Dyer,05437931084,1,9,1942,342
483,97626106718,Sarah,Schneider,05908180633,1,0,1945,72
484,10214023834,Mckinley,Howe,05572339675,2,9,2011,36
485,47073325136,Scarlett,Malone,05983403322,2,5,2006,178
486,98874378511,Natasha,White,05773971265,1,10,1934,416
487,55825962106,Brogan,Raymond,05866256485,2,9,2016,415
488,68378586933,Damon,Cooper,05116715580,2,2,2009,158
489,29394781969,Kinley,Benton,05148447285,1,5,1988,176
490,80044150529,Reina,Tate,05667823617,1,5,1985,467
491,55647555749,Yurem,Roy,05862928891,2,7,2005,348
492,55089496232,Elliana,Kerr,05193003919,1,10,1932,389
493,35188459910,Shaniya,Brewer,05143276673,2,8,2015,23
494,53474552209,Cindy,Church,05687525354,2,2,2013,194
495,21086467927,Roselyn,Greer,05214485503,2,7,2009,322
496,20681833866,Braylen,Osborne,05182085127,2,5,2012,11
497,14572880411,Kaliyah,Mccarthy,05414996913,2,6,2003,440
498,89390042888,Giana,Flores,05380088977,2,2,2010,361
499,11303562486,Nolan,Moody,05398678452,1,7,1921,460
500,65664539832,Lucian,Holland,05620374143,2,9,2017,254
