54772585005	Damon	Cooper	05687060036	2	8	2000	295
58782705140	Kinley	Benton	05784460939	2	9	2000	325
63282070056	Reina	Tate	05729686967	2	5	2002	407
32276224857	Yurem	Roy	05609017062	2	1	2003	119
44777093800	Elliana	Kerr	05279561645	2	4	2012	364
92886004149	Shaniya	Brewer	05146894628	1	4	1949	479
92965420393	Cindy	Church	05426557125	2	2	2010	303
83279750104	Roselyn	Greer	05189026634	2	10	2017	25
24612206702	Braylen	Osborne	05716885486	1	8	1924	378
17290600448	Kaliyah	Mccarthy	05427540768	1	10	1932	141
49967254947	Giana	Flores	05352837603	2	8	2010	119
92504219583	Nolan	Moody	05456766411	1	5	1975	357
59765566608	Lucian	Holland	05124088637	1	6	1932	168
